#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   13.140 eV
  17.500  0.4011E-01  0.4011E-01  0.5205E+02
  17.600  0.4237E-01  0.4237E-01  0.5206E+02
  17.700  0.4516E-01  0.4516E-01  0.5207E+02
  17.800  0.5002E-01  0.5002E-01  0.5208E+02
  17.900  0.6158E-01  0.6158E-01  0.5209E+02
  18.000  0.5934E-01  0.5934E-01  0.5210E+02
  18.100  0.6307E-01  0.6307E-01  0.5211E+02
  18.200  0.6708E-01  0.6708E-01  0.5212E+02
  18.300  0.7106E-01  0.7106E-01  0.5214E+02
  18.400  0.8365E-01  0.8365E-01  0.5215E+02
  18.500  0.8412E-01  0.8412E-01  0.5217E+02
  18.600  0.8903E-01  0.8903E-01  0.5219E+02
  18.700  0.9441E-01  0.9440E-01  0.5221E+02
  18.800  0.1002E+00  0.1002E+00  0.5223E+02
  18.900  0.1081E+00  0.1081E+00  0.5225E+02
  19.000  0.1231E+00  0.1231E+00  0.5227E+02
