#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   13.904 eV
  17.500  0.4487E-01  0.4487E-01  0.5206E+02
  17.600  0.4807E-01  0.4807E-01  0.5207E+02
  17.700  0.6283E-01  0.6283E-01  0.5208E+02
  17.800  0.5884E-01  0.5884E-01  0.5210E+02
  17.900  0.6248E-01  0.6248E-01  0.5211E+02
  18.000  0.6647E-01  0.6647E-01  0.5212E+02
  18.100  0.7053E-01  0.7053E-01  0.5213E+02
  18.200  0.7523E-01  0.7523E-01  0.5215E+02
  18.300  0.8786E-01  0.8786E-01  0.5217E+02
  18.400  0.8796E-01  0.8796E-01  0.5218E+02
  18.500  0.9314E-01  0.9314E-01  0.5220E+02
  18.600  0.9873E-01  0.9873E-01  0.5222E+02
  18.700  0.1044E+00  0.1044E+00  0.5224E+02
  18.800  0.1208E+00  0.1208E+00  0.5226E+02
  18.900  0.1223E+00  0.1223E+00  0.5229E+02
  19.000  0.1287E+00  0.1287E+00  0.5231E+02
